userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,(no genres listed)
11,0.1134020618556701,0.10309278350515463,0.0,0.020618556701030927,0.08247422680412371,0.1134020618556701,0.041237113402061855,0.16494845360824742,0.010309278350515464,0.010309278350515464,0.0,0.061855670103092786,0.0,0.041237113402061855,0.020618556701030927,0.041237113402061855,0.13402061855670103,0.020618556701030927,0.020618556701030927,0.0
12,0.14893617021276595,0.06382978723404255,0.0,0.0,0.1276595744680851,0.0425531914893617,0.02127659574468085,0.1702127659574468,0.02127659574468085,0.0,0.10638297872340426,0.0,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.1276595744680851,0.0,0.0,0.0
13,0.05737704918032787,0.12295081967213115,0.05737704918032787,0.09016393442622951,0.11475409836065574,0.05737704918032787,0.0,0.19672131147540983,0.06557377049180328,0.0,0.0,0.03278688524590164,0.02459016393442623,0.01639344262295082,0.06557377049180328,0.02459016393442623,0.02459016393442623,0.040983606557377046,0.00819672131147541,0.0
14,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
15,0.09333333333333334,0.06518518518518518,0.011111111111111112,0.008888888888888889,0.14148148148148149,0.07555555555555556,0.03185185185185185,0.19925925925925925,0.02074074074074074,0.007407407407407408,0.017037037037037038,0.017777777777777778,0.003703703703703704,0.03925925925925926,0.07037037037037037,0.06666666666666667,0.11185185185185186,0.014074074074074074,0.0044444444444444444,0.0
16,0.078125,0.046875,0.0,0.0,0.15625,0.09375,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.03125,0.171875,0.0625,0.109375,0.03125,0.015625,0.0
17,0.05756358768406961,0.03346720214190094,0.002677376171352075,0.002677376171352075,0.05622489959839357,0.10843373493975904,0.004016064257028112,0.21552878179384202,0.02677376171352075,0.028112449799196786,0.04685408299866131,0.0,0.004016064257028112,0.10040160642570281,0.05488621151271754,0.06827309236947791,0.17269076305220885,0.013386880856760375,0.004016064257028112,0.0
18,0.1276595744680851,0.0851063829787234,0.0,0.0,0.0851063829787234,0.06382978723404255,0.0,0.23404255319148937,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.10638297872340426,0.0425531914893617,0.19148936170212766,0.0,0.0,0.0
19,0.07615230460921844,0.06212424849699399,0.02404809619238477,0.03406813627254509,0.09218436873747494,0.0781563126252505,0.004008016032064128,0.20841683366733466,0.036072144288577156,0.018036072144288578,0.03206412825651302,0.002004008016032064,0.02404809619238477,0.04208416833667335,0.07014028056112225,0.04609218436873747,0.10020040080160321,0.04008016032064128,0.01002004008016032,0.0
20,0.07909604519774012,0.12994350282485875,0.07344632768361582,0.07344632768361582,0.1694915254237288,0.02824858757062147,0.0,0.14689265536723164,0.03954802259887006,0.0,0.005649717514124294,0.01694915254237288,0.02824858757062147,0.011299435028248588,0.0903954802259887,0.03389830508474576,0.03954802259887006,0.03389830508474576,0.0,0.0
21,0.09467455621301775,0.10650887573964497,0.005917159763313609,0.029585798816568046,0.10059171597633136,0.04142011834319527,0.0,0.21893491124260356,0.029585798816568046,0.005917159763313609,0.023668639053254437,0.0,0.023668639053254437,0.023668639053254437,0.07692307692307693,0.07100591715976332,0.05325443786982249,0.07692307692307693,0.01775147928994083,0.0
22,0.14864864864864866,0.10810810810810811,0.024324324324324326,0.024324324324324326,0.08108108108108109,0.06486486486486487,0.0,0.06486486486486487,0.06486486486486487,0.002702702702702703,0.05675675675675676,0.008108108108108109,0.010810810810810811,0.06486486486486487,0.032432432432432434,0.1,0.13243243243243244,0.008108108108108109,0.002702702702702703,0.0
23,0.06451612903225806,0.0622655663915979,0.011252813203300824,0.015003750937734433,0.11027756939234809,0.08102025506376594,0.006001500375093774,0.2738184546136534,0.025506376594148537,0.014253563390847712,0.018754688672168042,0.007501875468867217,0.009752438109527382,0.0450112528132033,0.09227306826706677,0.03375843960990248,0.08852213053263316,0.03150787696924231,0.00900225056264066,0.0
24,0.15384615384615385,0.10256410256410256,0.0,0.0,0.07692307692307693,0.10256410256410256,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.20512820512820512,0.05128205128205128,0.02564102564102564,0.0
25,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0
26,0.13725490196078433,0.06162464985994398,0.025210084033613446,0.025210084033613446,0.1092436974789916,0.14565826330532214,0.0028011204481792717,0.15406162464985995,0.0196078431372549,0.0028011204481792717,0.0056022408963585435,0.022408963585434174,0.0,0.056022408963585436,0.0196078431372549,0.04481792717086835,0.14285714285714285,0.0196078431372549,0.0056022408963585435,0.0
27,0.023809523809523808,0.023809523809523808,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.047619047619047616,0.0,0.0,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.19047619047619047,0.047619047619047616,0.0,0.0
28,0.045871559633027525,0.045871559633027525,0.0,0.0,0.12844036697247707,0.08256880733944955,0.0,0.24770642201834864,0.009174311926605505,0.027522935779816515,0.009174311926605505,0.0,0.009174311926605505,0.05504587155963303,0.13761467889908258,0.03669724770642202,0.11009174311926606,0.05504587155963303,0.0,0.0
29,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.19047619047619047,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0
30,0.0668301655426119,0.0404659717964439,0.008583690987124463,0.017780502759043533,0.13856529736358061,0.08583690987124463,0.0030656039239730227,0.2691600245248314,0.01900674432863274,0.0061312078479460455,0.019619865113427344,0.001226241569589209,0.018393623543838136,0.04230533415082771,0.08583690987124463,0.026364193746167996,0.11894543225015328,0.019619865113427344,0.012262415695892091,0.0
31,0.11666666666666667,0.07777777777777778,0.027777777777777776,0.027777777777777776,0.11666666666666667,0.10555555555555556,0.005555555555555556,0.17777777777777778,0.06666666666666667,0.0,0.0,0.03333333333333333,0.005555555555555556,0.027777777777777776,0.03333333333333333,0.06111111111111111,0.08333333333333333,0.027777777777777776,0.005555555555555556,0.0
32,0.21212121212121213,0.12121212121212122,0.0,0.015151515151515152,0.09090909090909091,0.07575757575757576,0.0,0.15151515151515152,0.030303030303030304,0.0,0.0,0.015151515151515152,0.0,0.0,0.045454545454545456,0.07575757575757576,0.10606060606060606,0.030303030303030304,0.030303030303030304,0.0
33,0.05333333333333334,0.06,0.006666666666666667,0.013333333333333334,0.3,0.08666666666666667,0.02666666666666667,0.14,0.03333333333333333,0.0,0.05333333333333334,0.0,0.0,0.04,0.08,0.02,0.08666666666666667,0.0,0.0,0.0
34,0.10455764075067024,0.08310991957104558,0.00804289544235925,0.005361930294906166,0.05630026809651475,0.06702412868632708,0.010723860589812333,0.19571045576407506,0.0160857908847185,0.010723860589812333,0.06166219839142091,0.005361930294906166,0.010723860589812333,0.045576407506702415,0.029490616621983913,0.08847184986595175,0.12332439678284182,0.05361930294906166,0.024128686327077747,0.0
35,0.125,0.0625,0.0,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.0
36,0.045454545454545456,0.03636363636363636,0.00909090909090909,0.01818181818181818,0.13636363636363635,0.1,0.00909090909090909,0.33636363636363636,0.00909090909090909,0.0,0.01818181818181818,0.0,0.00909090909090909,0.01818181818181818,0.10909090909090909,0.02727272727272727,0.10909090909090909,0.00909090909090909,0.0,0.0
37,0.029850746268656716,0.05970149253731343,0.08955223880597014,0.1044776119402985,0.14925373134328357,0.014925373134328358,0.0,0.19402985074626866,0.029850746268656716,0.0,0.0,0.029850746268656716,0.05970149253731343,0.0,0.19402985074626866,0.0,0.014925373134328358,0.029850746268656716,0.0,0.0
38,0.07251908396946564,0.07251908396946564,0.019083969465648856,0.015267175572519083,0.08396946564885496,0.0916030534351145,0.007633587786259542,0.3053435114503817,0.026717557251908396,0.0,0.003816793893129771,0.022900763358778626,0.015267175572519083,0.04580152671755725,0.06870229007633588,0.03816793893129771,0.061068702290076333,0.04580152671755725,0.003816793893129771,0.0
39,0.16666666666666666,0.07291666666666667,0.0,0.0,0.09375,0.10416666666666667,0.010416666666666666,0.11458333333333333,0.020833333333333332,0.0,0.09375,0.010416666666666666,0.0,0.041666666666666664,0.020833333333333332,0.03125,0.19791666666666666,0.010416666666666666,0.010416666666666666,0.0
40,0.14482758620689656,0.1103448275862069,0.020689655172413793,0.020689655172413793,0.06206896551724138,0.06896551724137931,0.0,0.13793103448275862,0.041379310344827586,0.0,0.006896551724137931,0.041379310344827586,0.006896551724137931,0.06206896551724138,0.027586206896551724,0.10344827586206896,0.12413793103448276,0.013793103448275862,0.006896551724137931,0.0
41,0.17341040462427745,0.13102119460500963,0.007707129094412331,0.02697495183044316,0.06165703275529865,0.01348747591522158,0.0,0.09248554913294797,0.03468208092485549,0.0019267822736030828,0.038535645472061654,0.0038535645472061657,0.036608863198458574,0.019267822736030827,0.028901734104046242,0.2119460500963391,0.10789980732177264,0.007707129094412331,0.0019267822736030828,0.0
42,0.18779342723004694,0.15492957746478872,0.018779342723004695,0.023474178403755867,0.03755868544600939,0.06103286384976526,0.0,0.09389671361502347,0.04225352112676056,0.0,0.004694835680751174,0.06103286384976526,0.004694835680751174,0.028169014084507043,0.023474178403755867,0.11737089201877934,0.11267605633802817,0.028169014084507043,0.0,0.0
43,0.04950495049504951,0.0594059405940594,0.039603960396039604,0.0891089108910891,0.24752475247524752,0.009900990099009901,0.0,0.18811881188118812,0.04950495049504951,0.0,0.009900990099009901,0.0,0.019801980198019802,0.009900990099009901,0.12871287128712872,0.019801980198019802,0.039603960396039604,0.039603960396039604,0.0,0.0
44,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0
45,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0967741935483871,0.06451612903225806,0.0,0.25806451612903225,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.12903225806451613,0.0,0.0,0.0
46,0.12931034482758622,0.10344827586206896,0.02586206896551724,0.0603448275862069,0.14655172413793102,0.11206896551724138,0.0,0.1206896551724138,0.06896551724137931,0.0,0.008620689655172414,0.0603448275862069,0.0,0.02586206896551724,0.017241379310344827,0.04310344827586207,0.0603448275862069,0.017241379310344827,0.0,0.0
47,0.1625,0.125,0.025,0.0375,0.075,0.1,0.0,0.1,0.025,0.0,0.0125,0.0125,0.0125,0.025,0.025,0.0625,0.175,0.025,0.0,0.0
48,0.09041095890410959,0.091324200913242,0.0776255707762557,0.047488584474885846,0.09771689497716896,0.03744292237442922,0.0228310502283105,0.136986301369863,0.06301369863013699,0.0009132420091324201,0.03287671232876712,0.033789954337899546,0.0073059360730593605,0.0365296803652968,0.049315068493150684,0.07945205479452055,0.07579908675799087,0.015525114155251141,0.0036529680365296802,0.0
49,0.15337423312883436,0.17791411042944785,0.006134969325153374,0.03680981595092025,0.07975460122699386,0.006134969325153374,0.0,0.15950920245398773,0.05521472392638037,0.0,0.006134969325153374,0.0,0.012269938650306749,0.006134969325153374,0.06134969325153374,0.05521472392638037,0.03680981595092025,0.1411042944785276,0.006134969325153374,0.0
50,0.16326530612244897,0.08163265306122448,0.0,0.0,0.14285714285714285,0.061224489795918366,0.0,0.12244897959183673,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.08163265306122448,0.14285714285714285,0.08163265306122448,0.02040816326530612,0.0
51,0.07575757575757576,0.09090909090909091,0.030303030303030304,0.045454545454545456,0.12121212121212122,0.06060606060606061,0.0,0.10606060606060606,0.045454545454545456,0.015151515151515152,0.07575757575757576,0.0,0.0,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.13636363636363635,0.015151515151515152,0.0,0.0
52,0.03007518796992481,0.05263157894736842,0.007518796992481203,0.015037593984962405,0.15789473684210525,0.022556390977443608,0.0,0.3007518796992481,0.045112781954887216,0.0,0.0,0.022556390977443608,0.015037593984962405,0.015037593984962405,0.2556390977443609,0.007518796992481203,0.03759398496240601,0.015037593984962405,0.0,0.0
53,0.15555555555555556,0.044444444444444446,0.0,0.0,0.1111111111111111,0.06666666666666667,0.0,0.2222222222222222,0.0,0.0,0.06666666666666667,0.0,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.15555555555555556,0.0,0.0,0.0
54,0.0970873786407767,0.08737864077669903,0.04854368932038835,0.038834951456310676,0.0970873786407767,0.11650485436893204,0.0,0.17475728155339806,0.02912621359223301,0.0,0.0,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.05825242718446602,0.04854368932038835,0.1262135922330097,0.019417475728155338,0.019417475728155338,0.0
55,0.17777777777777778,0.1111111111111111,0.0,0.0,0.13333333333333333,0.044444444444444446,0.0,0.06666666666666667,0.06666666666666667,0.0,0.022222222222222223,0.0,0.0,0.044444444444444446,0.022222222222222223,0.08888888888888889,0.2222222222222222,0.0,0.0,0.0
56,0.07045215562565721,0.06729758149316509,0.03259726603575184,0.04416403785488959,0.18401682439537329,0.06414300736067298,0.01892744479495268,0.20189274447949526,0.04416403785488959,0.007360672975814932,0.010515247108307046,0.015772870662460567,0.022082018927444796,0.025236593059936908,0.07465825446898001,0.025236593059936908,0.06624605678233439,0.012618296529968454,0.010515247108307046,0.002103049421661409
57,0.08146067415730338,0.042134831460674156,0.0028089887640449437,0.02247191011235955,0.14887640449438203,0.06460674157303371,0.0,0.23314606741573032,0.0449438202247191,0.0056179775280898875,0.03651685393258427,0.0,0.028089887640449437,0.03089887640449438,0.11797752808988764,0.014044943820224719,0.07584269662921349,0.033707865168539325,0.016853932584269662,0.0
58,0.07142857142857142,0.09183673469387756,0.01020408163265306,0.04081632653061224,0.15306122448979592,0.01020408163265306,0.0,0.15306122448979592,0.0,0.01020408163265306,0.061224489795918366,0.01020408163265306,0.0,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.14285714285714285,0.04081632653061224,0.0,0.0
59,0.09482758620689655,0.09482758620689655,0.04310344827586207,0.034482758620689655,0.1206896551724138,0.10344827586206896,0.008620689655172414,0.21551724137931033,0.04310344827586207,0.0,0.02586206896551724,0.008620689655172414,0.0,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.09482758620689655,0.017241379310344827,0.008620689655172414,0.0
60,0.09016393442622951,0.05737704918032787,0.040983606557377046,0.01639344262295082,0.13114754098360656,0.07377049180327869,0.0,0.22131147540983606,0.040983606557377046,0.0,0.040983606557377046,0.0,0.0,0.00819672131147541,0.05737704918032787,0.07377049180327869,0.05737704918032787,0.06557377049180328,0.02459016393442623,0.0
61,0.08270676691729323,0.09774436090225563,0.05263157894736842,0.07142857142857142,0.19172932330827067,0.03759398496240601,0.0037593984962406013,0.10150375939849623,0.09774436090225563,0.0,0.0037593984962406013,0.03007518796992481,0.03759398496240601,0.007518796992481203,0.08646616541353383,0.045112781954887216,0.05263157894736842,0.0,0.0,0.0
62,0.1643835616438356,0.0958904109589041,0.00684931506849315,0.00684931506849315,0.03424657534246575,0.08904109589041095,0.0136986301369863,0.1780821917808219,0.0136986301369863,0.0,0.0,0.04794520547945205,0.0,0.04794520547945205,0.0136986301369863,0.13013698630136986,0.13013698630136986,0.0273972602739726,0.0,0.0
63,0.13658536585365855,0.14634146341463414,0.02926829268292683,0.024390243902439025,0.11707317073170732,0.05853658536585366,0.0,0.14146341463414633,0.04878048780487805,0.0,0.024390243902439025,0.004878048780487805,0.004878048780487805,0.00975609756097561,0.06829268292682927,0.08292682926829269,0.08292682926829269,0.004878048780487805,0.014634146341463415,0.0
64,0.125,0.10416666666666667,0.0,0.0,0.08333333333333333,0.125,0.0,0.1875,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0625,0.020833333333333332,0.14583333333333334,0.0625,0.041666666666666664,0.0
65,0.04081632653061224,0.08163265306122448,0.0,0.0,0.20408163265306123,0.08163265306122448,0.02040816326530612,0.24489795918367346,0.04081632653061224,0.0,0.0,0.0,0.061224489795918366,0.0,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.0
66,0.17592592592592593,0.08333333333333333,0.0,0.0,0.046296296296296294,0.14814814814814814,0.0,0.1388888888888889,0.0,0.009259259259259259,0.009259259259259259,0.0,0.0,0.037037037037037035,0.05555555555555555,0.08333333333333333,0.19444444444444445,0.018518518518518517,0.0,0.0
67,0.1111111111111111,0.07407407407407407,0.030864197530864196,0.06790123456790123,0.04938271604938271,0.08024691358024691,0.0,0.24074074074074073,0.037037037037037035,0.0,0.012345679012345678,0.012345679012345678,0.024691358024691357,0.012345679012345678,0.06790123456790123,0.04938271604938271,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.0
68,0.08098591549295775,0.11971830985915492,0.03169014084507042,0.045774647887323945,0.16901408450704225,0.017605633802816902,0.0,0.1443661971830986,0.07746478873239436,0.0,0.01056338028169014,0.007042253521126761,0.02112676056338028,0.02464788732394366,0.1267605633802817,0.04929577464788732,0.06338028169014084,0.007042253521126761,0.0035211267605633804,0.0
69,0.03015075376884422,0.11055276381909548,0.05527638190954774,0.10552763819095477,0.23115577889447236,0.02512562814070352,0.0,0.1306532663316583,0.09547738693467336,0.0,0.0,0.010050251256281407,0.03015075376884422,0.01507537688442211,0.08040201005025126,0.035175879396984924,0.02512562814070352,0.01507537688442211,0.005025125628140704,0.0
70,0.09876543209876543,0.10493827160493827,0.024691358024691357,0.05555555555555555,0.13580246913580246,0.06172839506172839,0.0,0.14814814814814814,0.037037037037037035,0.0,0.018518518518518517,0.0,0.024691358024691357,0.012345679012345678,0.08641975308641975,0.043209876543209874,0.14814814814814814,0.0,0.0,0.0
71,0.023809523809523808,0.07142857142857142,0.0,0.0,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.2619047619047619,0.023809523809523808,0.09523809523809523,0.047619047619047616,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0
72,0.08996539792387544,0.04498269896193772,0.01730103806228374,0.01384083044982699,0.0726643598615917,0.09342560553633218,0.0,0.25951557093425603,0.020761245674740483,0.0,0.031141868512110725,0.020761245674740483,0.0034602076124567475,0.03460207612456748,0.06228373702422145,0.0726643598615917,0.10726643598615918,0.04152249134948097,0.01384083044982699,0.0
73,0.10841654778887304,0.07952924393723253,0.03673323823109843,0.02674750356633381,0.11768901569186876,0.07667617689015692,0.0014265335235378032,0.17082738944365192,0.046362339514978604,0.0039229671897289585,0.04743223965763196,0.016405135520684736,0.010342368045649072,0.028530670470756064,0.04065620542082739,0.06098430813124108,0.10413694721825963,0.015335235378031383,0.007489300998573466,0.0003566333808844508
74,0.18095238095238095,0.08571428571428572,0.009523809523809525,0.009523809523809525,0.09523809523809523,0.05714285714285714,0.0,0.19047619047619047,0.02857142857142857,0.0,0.02857142857142857,0.0,0.009523809523809525,0.009523809523809525,0.0761904761904762,0.06666666666666667,0.09523809523809523,0.05714285714285714,0.0,0.0
75,0.10176991150442478,0.08849557522123894,0.004424778761061947,0.017699115044247787,0.11061946902654868,0.05752212389380531,0.008849557522123894,0.12389380530973451,0.05752212389380531,0.0,0.04424778761061947,0.004424778761061947,0.004424778761061947,0.05309734513274336,0.07079646017699115,0.10176991150442478,0.11946902654867257,0.017699115044247787,0.01327433628318584,0.0
76,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.23076923076923078,0.02564102564102564,0.0,0.20512820512820512,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.0,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.0
77,0.14285714285714285,0.12479474548440066,0.05090311986863711,0.042692939244663386,0.12315270935960591,0.04597701149425287,0.0,0.08045977011494253,0.07881773399014778,0.0016420361247947454,0.026272577996715927,0.006568144499178982,0.021346469622331693,0.011494252873563218,0.022988505747126436,0.12151067323481117,0.07881773399014778,0.016420361247947456,0.003284072249589491,0.0
78,0.1358936484490399,0.10487444608567208,0.0103397341211226,0.011816838995568686,0.08124076809453472,0.060561299852289516,0.01624815361890694,0.155096011816839,0.0310192023633678,0.0014771048744460858,0.0413589364844904,0.026587887740029542,0.008862629246676515,0.033973412112259974,0.0413589364844904,0.0915805022156573,0.1344165435745938,0.011816838995568686,0.0014771048744460858,0.0
79,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0
80,0.04838709677419355,0.04838709677419355,0.06451612903225806,0.06451612903225806,0.14516129032258066,0.11290322580645161,0.0,0.1935483870967742,0.016129032258064516,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.11290322580645161,0.016129032258064516,0.016129032258064516,0.0
81,0.022813688212927757,0.034220532319391636,0.019011406844106463,0.0076045627376425855,0.08365019011406843,0.045627376425855515,0.015209125475285171,0.41825095057034223,0.053231939163498096,0.011406844106463879,0.022813688212927757,0.0,0.019011406844106463,0.049429657794676805,0.07984790874524715,0.030418250950570342,0.053231939163498096,0.019011406844106463,0.015209125475285171,0.0
82,0.01694915254237288,0.0847457627118644,0.05084745762711865,0.06779661016949153,0.1016949152542373,0.06779661016949153,0.0,0.1864406779661017,0.01694915254237288,0.0,0.03389830508474576,0.05084745762711865,0.05084745762711865,0.03389830508474576,0.0847457627118644,0.0,0.06779661016949153,0.05084745762711865,0.03389830508474576,0.0
83,0.043076923076923075,0.055384615384615386,0.012307692307692308,0.021538461538461538,0.31384615384615383,0.06461538461538462,0.003076923076923077,0.16307692307692306,0.03076923076923077,0.0,0.021538461538461538,0.003076923076923077,0.015384615384615385,0.027692307692307693,0.09846153846153846,0.03076923076923077,0.046153846153846156,0.036923076923076927,0.012307692307692308,0.0
84,0.17325227963525835,0.1276595744680851,0.0182370820668693,0.02127659574468085,0.0790273556231003,0.07598784194528875,0.0,0.11246200607902736,0.057750759878419454,0.00303951367781155,0.00911854103343465,0.05167173252279635,0.0,0.0243161094224924,0.03343465045592705,0.060790273556231005,0.11854103343465046,0.030395136778115502,0.00303951367781155,0.0
85,0.17557251908396945,0.09923664122137404,0.007633587786259542,0.022900763358778626,0.1450381679389313,0.0916030534351145,0.0,0.09923664122137404,0.030534351145038167,0.0,0.007633587786259542,0.0,0.0,0.015267175572519083,0.03816793893129771,0.061068702290076333,0.16030534351145037,0.022900763358778626,0.022900763358778626,0.0
86,0.014354066985645933,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.17703349282296652,0.07177033492822966,0.004784688995215311,0.33014354066985646,0.028708133971291867,0.0,0.009569377990430622,0.009569377990430622,0.03349282296650718,0.019138755980861243,0.11004784688995216,0.03349282296650718,0.04784688995215311,0.023923444976076555,0.0,0.0
87,0.12,0.08,0.0,0.0,0.24,0.08,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.12,0.0,0.0,0.0
88,0.06398104265402843,0.08530805687203792,0.037914691943127965,0.045023696682464455,0.16113744075829384,0.05924170616113744,0.0,0.1872037914691943,0.07582938388625593,0.0071090047393364926,0.004739336492890996,0.016587677725118485,0.02132701421800948,0.02132701421800948,0.10900473933649289,0.030805687203791468,0.061611374407582936,0.011848341232227487,0.0,0.0
89,0.17647058823529413,0.14705882352941177,0.029411764705882353,0.04411764705882353,0.09313725490196079,0.058823529411764705,0.0,0.07352941176470588,0.06372549019607843,0.004901960784313725,0.0196078431372549,0.024509803921568627,0.024509803921568627,0.024509803921568627,0.00980392156862745,0.07352941176470588,0.10294117647058823,0.014705882352941176,0.014705882352941176,0.0
